location,numRuns,meanVal,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
,,,,,,,,,,,,
49er Vineyard,1,-336.623087691807,0.117239632829425,0.984255967496191,0.71457592686643,666.798928877632,0.08,120,0.85,-18.3148066574086,-25.6303157842484,1
49er Vineyard,2,-331.806963745384,0.117875830993572,0.979295327577451,0.710289487049264,660.130939588856,0.0792,120.6,0.852125,-18.3148066574086,-25.7849890662092,1.05
49er Vineyard,3,-327.074010056009,0.11851521014854,0.974347089258507,0.706013763331641,653.529630192967,0.078408,121.203,0.8542553125,-18.3148066574086,-25.9411467716748,1.1025
49er Vineyard,4,-322.425585889021,0.119157786199283,0.969411221535361,0.701748728923312,646.994333891038,0.07762392,121.809015,0.85639095078125,-18.3148066574086,-26.0988098767331,1.157625
49er Vineyard,5,-317.863153392188,0.119803575130279,0.964487693481523,0.697494357101004,640.524390552127,0.0768476808,122.418060075,0.858531928158203,-18.3148066574086,-26.2579997543356,1.21550625
49er Vineyard,6,-313.388282509244,0.120452593005931,0.959576474247819,0.693250621208251,634.119146646606,0.076079203992,123.030150375375,0.860678257978598,-18.3148066574086,-26.4187381837295,1.2762815625
49er Vineyard,7,-309.002656143697,0.12110485597096,0.954677533062199,0.689017494655231,627.77795518014,0.07531841195208,123.645301127252,0.862829953623545,-18.3148066574086,-26.5810473601587,1.340095640625
49er Vineyard,8,-304.708075585435,0.121760380250815,0.949790839229544,0.684794950918593,621.500175628338,0.0745652278325592,124.263527632888,0.864987028507604,-18.3148066574086,-26.7449499048451,1.40710042265625
49er Vineyard,9,-300.50646621327,0.122419182152069,0.94491636213147,0.680582963541296,615.285173872055,0.0738195755542336,124.884845271052,0.867149496078872,-18.3148066574086,-26.9104688752576,1.47745544378906
49er Vineyard,10,-296.39988348722,0.123081278062829,0.940054071226142,0.676381506132443,609.132322133335,0.0730813797986913,125.509269497408,0.86931736981907,-18.3148066574086,-27.0776277756807,1.55132821597852
49er Vineyard,11,-292.390519245027,0.123746684453144,0.935203936048077,0.672190552367112,603.040998912001,0.0723505660007044,126.136815844895,0.871490663243617,-18.3148066574086,-27.2464505680914,1.62889462677744
49er Vineyard,12,-288.480708318129,0.124415417875409,0.930365926207956,0.668010075986194,597.010588922881,0.0716270603406973,126.767499924119,0.873669389901726,-18.3148066574086,-27.4169616833551,1.71033935811631
49er Vineyard,13,-284.672935483072,0.125087494964786,0.925540011392437,0.663840050796229,591.040483033652,0.0709107897372903,127.40133742374,0.875853563376481,-18.3148066574086,-27.5891860327519,1.79585632602213
49er Vineyard,14,-280.969842765135,0.12576293243961,0.920726161363956,0.659680450669239,585.130078203316,0.0702016818399174,128.038344110858,0.878043197284922,-18.3148066574086,-27.763149019845,1.88564914232324
49er Vineyard,15,-277.374237111799,0.126441747101808,0.915924345960546,0.655531249542566,579.278777421283,0.0694996650215183,128.678535831413,0.880238305278134,-18.3148066574086,-27.9388765527026,1.9799315994394
49er Vineyard,16,-273.889098454567,0.127123955837317,0.911134535095645,0.651392421418709,573.48598964707,0.0688046683713031,129.32192851057,0.882438901041329,-18.3148066574086,-28.1163950564847,2.07892817941137
49er Vineyard,17,-270.517588178551,0.127809575616504,0.906356698757906,0.647263940365163,567.751129750599,0.0681166216875901,129.968538153123,0.884644998293932,-18.3148066574086,-28.2957314864104,2.18287458838194
49er Vineyard,18,-267.263058020256,0.128498623494586,0.901590807011011,0.64314578051425,562.073618453093,0.0674354554707142,130.618380843888,0.886856610789667,-18.3148066574086,-28.4769133411158,2.29201831780103
49er Vineyard,19,-264.129059414955,0.129191116612059,0.896836829993484,0.639037916062964,556.452882268562,0.066761100916007,131.271472748108,0.889073752316642,-18.3148066574086,-28.659968676419,2.40661923369109
49er Vineyard,20,-261.119353316185,0.129887072195119,0.8920947379185,0.634940321272807,550.888353445877,0.0660934899068469,131.927830111848,0.891296436697433,-18.3148066574086,-28.8449261195046,2.52695019537564
Alta Loma,1,-429.069861100378,0.0838437960066086,0.285457163426926,0.195464362850972,1211.99467437551,0.08,0,0.85,-19.5881876952942,-100.213601137251,1
Alta Loma,2,-421.261682042733,0.0843130149866417,0.282243520518359,0.192475701943845,1199.87472763176,0.0792,0,0.852125,-19.5881876952942,-101.769664936768,1.05
Alta Loma,3,-413.648026915712,0.0847845800615749,0.279037911717063,0.189494512688985,1187.87598035544,0.078408,0,0.8542553125,-19.5881876952942,-103.370738378288,1.1025
Alta Loma,4,-406.234020122326,0.0852585029618827,0.27584031693777,0.186520776407263,1175.99722055188,0.07762392,0,0.85639095078125,-19.5881876952942,-105.018797758615,1.157625
Alta Loma,5,-399.025067329282,0.0857347954766921,0.272650716145426,0.183554474466244,1164.23724834636,0.0768476808,0,0.858531928158203,-19.5881876952942,-106.715936793447,1.21550625
Alta Loma,6,-392.026863841655,0.0862134694540756,0.269469089355062,0.180595588280079,1152.5948758629,0.076079203992,0,0.860678257978598,-19.5881876952942,-108.464375469215,1.2762815625
Alta Loma,7,-385.24540275178,0.0866945368013459,0.266295416631675,0.177644099309379,1141.06892710427,0.07531841195208,0,0.862829953623545,-19.5881876952942,-110.266469707953,1.340095640625
Alta Loma,8,-378.686982767287,0.0871780094853526,0.263129678090095,0.174699989061105,1129.65823783323,0.0745652278325592,0,0.864987028507604,-19.5881876952942,-112.124721933685,1.40710042265625
Alta Loma,9,-372.358215606749,0.0876638995327794,0.25997185389487,0.171763239088452,1118.3616554549,0.0738195755542336,0,0.867149496078872,-19.5881876952942,-114.041792639966,1.47745544378906
Alta Loma,10,-366.266032832215,0.0881522190304433,0.256821924260133,0.168833830990731,1107.17803890035,0.0730813797986913,0,0.86931736981907,-19.5881876952942,-116.020513071042,1.55132821597852
Alta Loma,11,-360.417691965641,0.0886429801255955,0.253679869449483,0.165911746413254,1096.10625851134,0.0723505660007044,0,0.871490663243617,-19.5881876952942,-118.063899143728,1.62889462677744
Alta Loma,12,-354.820781710321,0.0891361950262234,0.250545669775859,0.162996967047221,1085.14519592623,0.0716270603406973,0,0.873669389901726,-19.5881876952942,-120.175166753989,1.71033935811631
Alta Loma,13,-349.483226068267,0.0896318760013545,0.247419305601419,0.160089474629603,1074.29374396697,0.0709107897372903,0,0.875853563376481,-19.5881876952942,-122.357748631602,1.79585632602213
Alta Loma,14,-344.413287109304,0.0901300353813613,0.244300757337416,0.157189250943029,1063.5508065273,0.0702016818399174,0,0.878043197284922,-19.5881876952942,-124.615312928704,1.88564914232324
